f0,Identifier:remoteCandidateId
f934,BinaryExpression:stepDown
f935,VariableDeclarator:assertion
f936,FunctionExpression:nodes
f937,FunctionExpression:isReload
f938,ArrayExpression:requestStart
f939,MemberExpression:MediaStreamEvent
f940,IfStatement:self
f941,Property:onresourcetimingbufferfull
f942,Literal:rotation
f943,FunctionExpression:audio
f944,ArrayExpression:sizes
f945,Property:strokeText
f946,LogicalExpression:services
f947,Property:tls
f948,CallExpression:codebase
f949,FunctionDeclaration:log
f950,IfStatement:shiftKey
f951,Identifier:getVertexAttribOffset
f952,Literal:saturate
f953,IfStatement:scrollTo
f954,NewExpression:color
f955,UnaryExpression:FormData
f956,ForInStatement:operator
f957,UnaryExpression:MozBlobBuilder
f958,CallExpression:ext
f959,Identifier:gesturechange
f960,Identifier:HTMLBaseFontElement
f961,Property:createAnswer
f962,VariableDeclarator:createElement
f963,SequenceExpression:enable
f964,FunctionExpression:dom
f965,ArrayExpression:setItem
f966,Property:style
f967,Literal:Rules
f968,Identifier:mm
f969,NewExpression:ClipboardEvent
f970,Literal:Permissions
f971,ArrayExpression:onfocus
f972,ReturnStatement:CustomEvent
f973,CallExpression:addRange
f974,CallExpression:progress
f975,TemplateElement:start
f976,Identifier:returnValue
f977,ArrayExpression:tooLong
f978,AssignmentExpression:mediasource
f979,FunctionDeclaration:m13
f980,SwitchCase:readAsText
f981,ArrayExpression:locked
f982,VariableDeclarator:productId
f983,MemberExpression:getPropertyValue
f984,ReturnStatement:Blob
f985,ArrayExpression:InvalidAccessError
f986,Identifier:wget
f987,Property:PasswordCredential
f988,BinaryExpression:line
f989,ArrayExpression:requestData
f990,MemberExpression:containerType
f991,SwitchCase:arraybuffer
f992,FunctionDeclaration:EventSource
f993,VariableDeclarator:change
f994,UnaryExpression:Array
f995,ReturnStatement:arrayBuffer
f996,Identifier:appCodeName
f997,SwitchCase:nofullscreen
f998,LogicalExpression:speaking
f999,VariableDeclarator:TextTrack
f1000,MemberExpression:dragstart
f1001,ConditionalExpression:prefix
f1002,FunctionExpression:delayTime
f1003,AssignmentExpression:subscribe
f1004,Identifier:onloadstart
f1005,NewExpression:upgrade
f1006,Identifier:dropEffect
f1007,FunctionDeclaration:advance
f1008,Identifier:SHOW_COMMENT
f1009,ConditionalExpression:Integer
f1010,MemberExpression:setKeyframes
f1011,Property:lineno
f1012,VariableDeclarator:PING
f1013,Literal:expansion
f1014,SwitchCase:iso
f1015,CallExpression:family
f1016,ReturnStatement:home
f1017,VariableDeclarator:innerText
f1018,FunctionExpression:multiple
f1019,ReturnStatement:attachment
f1020,AssignmentExpression:onclick
f1021,ArrayExpression:Uint8ClampedArray
f1022,BinaryExpression:timestampOffset
f1023,Identifier:PositionError
f1024,MemberExpression:removeListener
f1025,SwitchCase:volume
f1026,ArrayExpression:images
f1027,MemberExpression:regionAnchorY
f1028,Literal:expires
f1029,ArrayExpression:compatMode
f1030,Literal:state
f1031,MemberExpression:shadowOffsetY
f1032,CallExpression:insertRow
f1033,AssignmentExpression:pressed
f1034,SwitchStatement:argument
f1035,ConditionalExpression:frame
f1036,CallExpression:ms
f1037,Property:implementation
f1038,IfStatement:span
f1039,AssignmentExpression:nodeType
f1040,FunctionDeclaration:self
f1041,CallExpression:EXT_disjoint_timer_query
f1042,IfStatement:blur
f1043,ConditionalExpression:mouseenter
f1044,IfStatement:finished
f1045,Literal:HTMLPreElement
f1046,ThrowStatement:ty
f1047,MemberExpression:timeupdate
f1048,FunctionExpression:as
f1049,ConditionalExpression:button
f1050,Literal:NodeList
f1051,Literal:getLocalStreams
f1052,Literal:platforms
f1053,BinaryExpression:img
f1054,Identifier:iceRestart
f1055,MemberExpression:HashChangeEvent
f1056,SequenceExpression:granted
f1057,CallExpression:numOctaves
f1058,Identifier:clientLeft
f1059,ConditionalExpression:image
f1060,Identifier:setShadow
f1061,UnaryExpression:TextTrackList
f1062,CallExpression:groupCollapsed
f1063,CallExpression:onclick
f1064,ConditionalExpression:service
f1065,ArrowFunctionExpression:element
f1066,FunctionDeclaration:mediaType
f1067,Identifier:noWrap
f1068,Literal:characterData
f1069,ArrayExpression:ancestorOrigins
f1070,VariableDeclarator:move
f1071,ConditionalExpression:unmuted
f1072,FunctionDeclaration:disabled
f1073,TemplateLiteral:exception
f1074,Identifier:focusOffset
f1075,BinaryExpression:ResizeObserver
f1076,Identifier:redirectCount
f1077,Property:domLoading
f1078,Identifier:bufferSubData
f1079,Literal:userSpaceOnUse
f1080,Identifier:getElementsByTagName
f1081,NewExpression:error
f1082,BinaryExpression:sourceended
f1083,LogicalExpression:Boolean
f1084,Literal:cancelable
f1085,UnaryExpression:prop
f1086,FunctionDeclaration:context
f1087,MemberExpression:takeRecords
f1088,VariableDeclarator:meet
f1089,MemberExpression:scrolling
f1090,MemberExpression:imageSmoothingQuality
f1091,Literal:xMinYMid
f1092,Identifier:answer
f1093,Property:HTMLPreElement
f1094,LogicalExpression:navigator
f1095,IfStatement:error
f1096,MemberExpression:mozImageSmoothingEnabled
f1097,UnaryExpression:orientation
f1098,Identifier:NaN
f1099,Property:SVGPolygonElement
f1100,Identifier:argument
f1101,Literal:apply
f1102,Identifier:snapToLines
f1103,MemberExpression:selectAllChildren
f1104,CallExpression:getSettings
f1105,FunctionExpression:matchAll
f1106,Identifier:userSpaceOnUse
f1107,MemberExpression:createSVGPathSegCurvetoQuadraticAbs
f1108,ArrayExpression:Comment
f1109,Property:lh
f1110,Identifier:PageTransitionEvent
f1111,BinaryExpression:charCode
f1112,LogicalExpression:currentView
f1113,Identifier:loadOverlay
f1114,MemberExpression:cacheName
f1115,Property:PresentationConnectionList
f1116,ConditionalExpression:successCallback
f1117,CallExpression:isSameNode
f1118,SwitchStatement:itemId
f1119,Identifier:TIMESTAMP_EXT
f1120,UnaryExpression:Int16Array
f1121,MemberExpression:showNotification
f1122,CallExpression:onloadend
f1123,AssignmentExpression:onpaste
f1124,ArrayExpression:unobserve
f1125,MemberExpression:forceRedraw
f1126,MemberExpression:onmidimessage
f1127,SequenceExpression:VideoTrack
f1128,TemplateElement:from
f1129,SwitchStatement:pause
f1130,ArrayExpression:ATTRIBUTE_NODE
f1131,ArrayExpression:screenX
f1132,UnaryExpression:error
f1133,LogicalExpression:repeat
f1134,ArrayExpression:unmute
f1135,VariableDeclarator:width
f1136,AssignmentExpression:trackid
f1137,ArrayExpression:getRegistrations
f1138,Property:setTransform
f1139,VariableDeclarator:getContextAttributes
f1140,UnaryExpression:scale
f1141,MemberExpression:duration
f1142,UnaryExpression:ShadowRoot
f1143,Literal:innerHeight
f1144,AssignmentExpression:containsNode
f1145,SwitchCase:detach
f1146,AssignmentExpression:round
f1147,FunctionExpression:height
f1148,FunctionExpression:scrollTo
f1149,ArrayExpression:ChannelMergerNode
f1150,ArrayExpression:float
f1151,Identifier:deselectAll
f1152,Literal:bottom
f1153,MemberExpression:positionY
f1154,Property:HierarchyRequestError
f1155,Identifier:fenceSync
f1156,SwitchCase:durationchange
f1157,MemberExpression:Element
f1158,MethodDefinition:password
f1159,VariableDeclarator:check
f1160,Property:hasExternalDisplay
f1161,SequenceExpression:window
f1162,BinaryExpression:location
f1163,FunctionDeclaration:displayItems
f1164,ArrowFunctionExpression:ctx
f1165,SwitchCase:ondblclick
f1166,UnaryExpression:isTypeSupported
f1167,Literal:inputmode
f1168,Identifier:BudgetService
f1169,VariableDeclarator:currentSrc
f1170,MemberExpression:watchPosition
f1171,BinaryExpression:dragend
f1172,Literal:readEntries
f1173,ArrayExpression:DOMContentLoaded
f1174,ArrayExpression:ismap
f1175,Identifier:readAsDataURL
f1176,ForOfStatement:entries
f1177,ForStatement:count
f1178,VariableDeclarator:contentType
f1179,UnaryExpression:connection
f1180,BinaryExpression:updatePosition
f1181,MemberExpression:singleNodeValue
f1182,IfStatement:dragstart
f1183,Property:wholeText
f1184,VariableDeclarator:cells
f1185,Property:webkitmouseforcechanged
f1186,Literal:auto
f1187,VariableDeclarator:addListener
f1188,Identifier:COMPRESSED_RGBA_S3TC_DXT3_EXT
f1189,Property:isolated
f1190,Identifier:getSettings
f1191,FunctionExpression:target
f1192,FunctionDeclaration:rotation
f1193,VariableDeclarator:badInput
f1194,AssignmentExpression:closeMessage
f1195,BinaryExpression:clientHeight
f1196,Literal:implementation
f1197,CallExpression:onstalled
f1198,SequenceExpression:Option
f1199,VariableDeclarator:HTMLMediaElement
f1200,MemberExpression:createBufferSource
f1201,NewExpression:default
f1202,ReturnStatement:userAgent
f1203,LogicalExpression:line
f1204,ExpressionStatement:process
f1205,MemberExpression:getCharacteristics
f1206,Identifier:record
f1207,LogicalExpression:frameElement
f1208,AssignmentExpression:sheet
f1209,ConditionalExpression:frequency
f1210,LogicalExpression:UIEvent
f1211,Property:round
f1212,FunctionDeclaration:Location
f1213,ReturnStatement:transactionId
f1214,CallExpression:NOT_FOUND_ERR
f1215,FunctionDeclaration:setStyles
f1216,Property:cssRules
f1217,ForInStatement:db
f1218,SequenceExpression:remote
f1219,Identifier:getAsBinary
f1220,ArrowFunctionExpression:city
f1221,Literal:start
f1222,VariableDeclarator:ReadableByteStreamController
f1223,MemberExpression:unobserve
f1224,BinaryExpression:imageWidth
f1225,ReturnStatement:port
f1226,VariableDeclarator:overflow
f1227,MethodDefinition:attachment
f1228,MemberExpression:isSupported
f1229,IfStatement:currentView
f1230,MemberExpression:insertAdjacentHTML
f1231,Literal:metadata
f1232,CallExpression:HTMLTemplateElement
f1233,Property:HALF_FLOAT
f1234,SequenceExpression:locale
f1235,Property:mousewheel
f1236,SwitchStatement:prop
f1237,Identifier:vertical
f1238,MemberExpression:responseStart
f1239,BinaryExpression:p4
f1240,MemberExpression:reversed
f1241,CallExpression:inactive
f1242,VariableDeclarator:newName
f1243,IfStatement:hidden
f1244,CallExpression:createPattern
f1245,Property:peerconnection
f1246,CallExpression:reverse
f1247,MemberExpression:clearBufferfv
f1248,SequenceExpression:wheel
f1249,FunctionDeclaration:geolocation
f1250,Property:getAttribute
f1251,Identifier:MEDIA_ERR_DECODE
f1252,ReturnStatement:fullPath
f1253,LogicalExpression:File
f1254,SwitchCase:channels
f1255,ArrayExpression:getNamedItem
f1256,FunctionDeclaration:toJson
f1257,Property:ExtendableEvent
f1258,BinaryExpression:success
f1259,MemberExpression:getName
f1260,CallExpression:HTMLOListElement
f1261,MemberExpression:deleteTexture
f1262,ConditionalExpression:Boolean
f1263,Identifier:detach
f1264,SwitchCase:statechange
f1265,IfStatement:labels
f1266,MemberExpression:fetchEvent
f1267,FunctionDeclaration:kind
f1268,CallExpression:onabort
f1269,NewExpression:selected
f1270,FunctionExpression:suffixes
f1271,VariableDeclarator:wrap
f1272,BinaryExpression:add
f1273,ConditionalExpression:failed
f1274,VariableDeclarator:ChildNode
f1275,UnaryExpression:nodeName
f1276,BinaryExpression:onerror
f1277,VariableDeclarator:unknown
f1278,Identifier:instanceof
f1279,VariableDeclarator:generateKey
f1280,UnaryExpression:city
f1281,CallExpression:system
f1282,AssignmentExpression:encrypt
f1283,FunctionExpression:includes
f1284,VariableDeclarator:readOnly
f1285,Identifier:vtt
f1286,Identifier:SVGFilterPrimitiveStandardAttributes
f1287,Literal:profile
f1288,Property:attachEvent
f1289,VariableDeclarator:String
f1290,SwitchCase:HALF_FLOAT
f1291,BinaryExpression:mode
f1292,UnaryExpression:errorCallback
f1293,SwitchCase:discover
f1294,ArrayExpression:unicodeRange
f1295,TemplateElement:all
f1296,CallExpression:SourceBuffer
f1297,Literal:info
f1298,Identifier:elementsFromPoint
f1299,Identifier:WritableStreamDefaultWriter
f1300,AssignmentExpression:onend
f1301,NewExpression:reject
f1302,FunctionExpression:shape
f1303,IfStatement:advance
f1304,FunctionDeclaration:dblclick
f1305,Identifier:spacing
f1306,SwitchCase:write
f1307,MemberExpression:TimeEvent
f1308,BinaryExpression:result
f1309,UnaryExpression:SharedWorkerGlobalScope
f1310,FunctionExpression:moveLeft
f1311,Literal:InvalidStateError
f1312,SwitchCase:composite
f1313,NewExpression:mark
f1314,Literal:setAttribute
f1315,CallExpression:msMatchesSelector
f1316,Property:PerformanceServerTiming
f1317,Identifier:ismap
f1318,CallExpression:rotate
f1319,ConditionalExpression:fillStyle
f1320,ConditionalExpression:requestStart
f1321,Property:bufferSize
f1322,UnaryExpression:ch
f1323,IfStatement:margin
f1324,BinaryExpression:icecandidate
f1325,MemberExpression:canShare
f1326,Identifier:version
f1327,ReturnStatement:Array
f1328,Identifier:SHOW_ENTITY_REFERENCE
f1329,MemberExpression:removeParameter
f1330,Property:reportValidity
f1331,ConditionalExpression:clientWidth
f1332,AssignmentExpression:mediaSession
f1333,UnaryExpression:HTMLOptGroupElement
f1334,Literal:validity
f1335,CallExpression:polygonOffset
f1336,MemberExpression:salt
f1337,Literal:patternTransform
f1338,ReturnStatement:null
f1339,Literal:handleCancel
f1340,FunctionExpression:touched
f1341,ConditionalExpression:observer
f1342,Property:subtle
f1343,Identifier:allowfullscreen
f1344,Identifier:onlanguagechange
f1345,WhileStatement:first
f1346,Literal:getLayoutMap
f1347,Property:setEndBefore
f1348,VariableDeclarator:audio
f1349,SwitchCase:bottom
f1350,Literal:upper
f1351,CallExpression:endpoint
f1352,Property:HTMLOptionsCollection
f1353,Property:availWidth
f1354,ReturnStatement:platform
f1355,ConditionalExpression:debug
f1356,CallExpression:gl
f1357,LogicalExpression:view
f1358,SwitchCase:buffer
f1359,ArrayExpression:monitor
f1360,Identifier:getFrameData
f1361,BinaryExpression:font
f1362,ConditionalExpression:change
f1363,IfStatement:offer
f1364,MemberExpression:iceCandidatePoolSize
f1365,ConditionalExpression:values
f1366,ArrayExpression:isComposing
f1367,Literal:family
f1368,UnaryExpression:labels
f1369,MemberExpression:doctype
f1370,Identifier:AnimationEvent
f1371,FunctionDeclaration:rowIndex
f1372,FunctionDeclaration:memory
f1373,ArrayExpression:back
f1374,Identifier:DEPTH_COMPONENT
f1375,Identifier:alinkColor
f1376,BinaryExpression:referrer
f1377,SequenceExpression:required
f1378,CallExpression:HTMLFrameSetElement
f1379,AssignmentPattern:transaction
f1380,Property:integer
f1381,Property:PerformanceMeasure
f1382,VariableDeclarator:btoa
f1383,ArrayExpression:readable
f1384,Literal:writeend
f1385,BinaryExpression:claim
f1386,AssignmentExpression:removeChild
f1387,CallExpression:onmouseover
f1388,NewExpression:this
f1389,IfStatement:channel
f1390,ReturnStatement:MAX
f1391,CallExpression:setLineCap
f1392,IfStatement:td
f1393,Property:htmlFor
f1394,BinaryExpression:base
f1395,Identifier:SVGAngle
f1396,FunctionExpression:getQuery
f1397,VariableDeclarator:Animatable
f1398,MethodDefinition:gamma
f1399,FunctionExpression:kind
f1400,FunctionExpression:pointerType
f1401,LogicalExpression:send
f1402,LogicalExpression:pseudo
f1403,ArrayExpression:unique
f1404,NewExpression:keydown
f1405,DoWhileStatement:targetElement
f1406,ReturnStatement:list
f1407,LogicalExpression:dst
f1408,NewExpression:measure
f1409,Identifier:typemustmatch
f1410,Literal:XULElement
f1411,Identifier:msLaunchUri
f1412,FunctionExpression:check
f1413,AssignmentExpression:nonce
f1414,CallExpression:isFile
f1415,Property:pushManager
f1416,FunctionDeclaration:reply
f1417,ArrayExpression:events
f1418,Literal:click
f1419,FunctionDeclaration:onopen
f1420,ConditionalExpression:compareBoundaryPoints
f1421,BinaryExpression:yoffset
f1422,Literal:codetype
f1423,FunctionExpression:initialTime
f1424,AssignmentExpression:close
f1425,IfStatement:allowCredentials
f1426,UnaryExpression:now
f1427,BinaryExpression:ext
f1428,Property:setLineJoin
f1429,Identifier:endDelay
f1430,Identifier:setStart
f1431,NewExpression:WebSocket
f1432,Literal:both
f1433,VariableDeclarator:trackId
f1434,ConditionalExpression:lineTo
f1435,CallExpression:DONE
f1436,MemberExpression:onexit
f1437,SwitchCase:PING
f1438,MemberExpression:ReportingObserver
f1439,UnaryExpression:service
f1440,ArrayPattern:results
f1441,Property:SVGComponentTransferFunctionElement
f1442,ForInStatement:ready
f1443,FunctionExpression:documentElement
f1444,Property:HTMLTitleElement
f1445,UnaryExpression:evaluate
f1446,MemberExpression:PERMISSION_DENIED
f1447,Identifier:ignoreBOM
f1448,LogicalExpression:prototype
f1449,Identifier:createIndex
f1450,CallExpression:mm
f1451,CallExpression:VersionError
f1452,Literal:pointerType
f1453,VariableDeclarator:modifiers
f1454,AssignmentExpression:delivery
f1455,IfStatement:active
f1456,AssignmentExpression:symbols
f1457,MemberExpression:moveLeft
f1458,Property:time
f1459,AssignmentExpression:compact
f1460,ArrayExpression:fileName
f1461,VariableDeclarator:accessKeyLabel
f1462,MemberExpression:HTMLTableRowElement
f1463,ArrayExpression:dataTransfer
f1464,ConditionalExpression:maxValue
